lemma,count
"(u'verb', u'\u05d0\u05d1\u05dc')",6
"(u'verb', u'\u05d4\u05d5\u05dc\u05d9\u05d3')",6
"(u'verb', u'\u05e0\u05d3\u05d7\u05e7')",6
"(u'verb', u'\u05e1\u05e7\u05e8\u05df')",6
"(u'verb', u'\u05e4\u05e7\u05e4\u05e7')",6
"(u'verb', u'\u05d2\u05d0\u05d4')",6
"(u'verb', u'\u05ea\u05d0\u05e8\u05da')",6
"(u'verb', u'\u05d4\u05ea\u05d0\u05e4\u05e1')",6
"(u'verb', u'\u05d9\u05d9\u05d3\u05d4')",6
"(u'verb', u'\u05d4\u05e6\u05d9\u05ea')",6
"(u'verb', u'\u05de\u05e8\u05d8')",6
"(u'verb', u'\u05e8\u05d1\u05e5')",6
"(u'verb', u'\u05e9\u05d2\u05e9\u05d2')",6
"(u'verb', u'\u05db\u05d5\u05e0\u05e1')",6
"(u'verb', u'\u05d1\u05e8\u05e8')",6
"(u'verb', u'\u05d0\u05d5\u05e9\u05e4\u05d6')",6
"(u'verb', u'\u05d4\u05d5\u05e4\u05e2\u05dc')",6
"(u'verb', u'\u05e9\u05db\u05ea\u05d1')",6
"(u'verb', u'\u05d4\u05e2\u05d8\u05d4')",6
"(u'verb', u'\u05e9\u05d1\u05d4')",6
"(u'verb', u'\u05e0\u05d5\u05d4\u05dc')",6
"(u'verb', u'\u05d7\u05e8\u05d1\u05df')",6
"(u'verb', u'\u05d0\u05ea\\\u05d4')",6
"(u'verb', u'\u05d4\u05de\u05d4')",6
"(u'verb', u'\u05d0\u05d9\u05e4\u05e8')",6
"(u'verb', u'\u05e7\u05d5\u05e8\u05e5')",6
"(u'verb', u'\u05e2\u05dc\u05e2\u05dc')",6
"(u'verb', u'\u05d4\u05e9\u05dc\u05d4')",6
"(u'verb', u'\u05e0\u05e7\u05dc\u05d8')",6
"(u'verb', u'\u05d8\u05de\u05df')",6
"(u'verb', u'\u05ea\u05e4\u05e2\u05dc')",6
"(u'verb', u'\u05e8\u05df')",5
"(u'verb', u'\u05d4\u05ea\u05d5\u05d5\u05e1\u05e3')",5
"(u'verb', u'\u05d4\u05d1\u05dc\u05d9\u05d2')",5
"(u'verb', u'\u05d7\u05e8\u05d2')",5
"(u'verb', u'\u05d4\u05ea\u05d7\u05db\u05dd')",5
"(u'verb', u'\u05e1\u05d0\u05df')",5
"(u'verb', u'\u05de\u05d7\u05d6\u05e8')",5
"(u'verb', u'\u05d4\u05ea\u05e0\u05e7\u05dd')",5
"(u'verb', u'\u05d4\u05e1\u05ea\u05de\u05df')",5
"(u'verb', u'\u05d4\u05e4\u05d2\u05d9\u05e9')",5
"(u'verb', u'\u05d4\u05e6\u05de\u05d9\u05d7')",5
"(u'verb', u'\u05e0\u05d9\u05d7\u05ea')",5
"(u'verb', u'\u05ea\u05d9\u05e0\u05d4')",5
"(u'verb', u'\u05e4\u05e8\u05dd')",5
"(u'verb', u'\u05e9\u05e8\u05d8\u05d8')",5
"(u'verb', u'\u05e0\u05d5\u05ea\u05e7')",5
"(u'verb', u'\u05d4\u05ea\u05e7\u05dc\u05e7\u05dc')",5
"(u'verb', u'\u05d2\u05d9\u05e8\u05d4')",5
"(u'verb', u'\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7')",5
"(u'verb', u'\u05d4\u05d5\u05d7\u05dc\u05d8')",5
"(u'verb', u'\u05dc\u05d0\u05e0\u05e9\u05d4\u05d5')",5
"(u'verb', u'\u05d4\u05d0\u05d3\u05d9\u05dd')",5
"(u'verb', u'\u05d4\u05ea\u05de\u05d6\u05de\u05d6')",5
"(u'verb', u'\u05e7\u05d5\u05d3\u05dd')",5
"(u'verb', u'\u05d2\u05d9\u05d9\u05e8')",5
"(u'verb', u'\u05d1\u05e9\u05d9\u05db\u05d1\u05d4')",5
"(u'verb', u'\u05e4\u05d9\u05dc\u05d7')",5
"(u'verb', u'\u05e2\u05d9\u05d5\u05d5\u05ea')",5
"(u'verb', u'\u05d4\u05dc\u05dd')",5
"(u'verb', u'\u05d4\u05ea\u05e7\u05d1\u05e2')",5
"(u'verb', u'\u05dc\u05d4\u05d7\u05d1\u05d9\u05d0')",5
"(u'verb', u'\u05d4\u05ea\u05e0\u05d3\u05e3')",5
"(u'verb', u'\u05e8\u05de\u05d6')",5
"(u'verb', u'\u05d4\u05d2\u05d3\u05df')",5
"(u'verb', u'\u05ea\u05d5\u05e2\u05d3')",5
"(u'verb', u'\u05d6\u05e0\u05d4')",5
"(u'verb', u'\u05dc\u05d9\u05d1\u05df')",5
"(u'verb', u'\u05e1\u05d5\u05e4\u05e8')",5
"(u'verb', u'\u05d4\u05e6\u05e8')",5
"(u'verb', u'\u05d4\u05e4\u05e9\u05d9\u05d8')",5
"(u'verb', u'\u05d4\u05d7\u05e0\u05d9\u05e7')",5
"(u'verb', u'\u05e0\u05e9\u05db\u05e8')",5
"(u'verb', u'\u05e2\u05d9\u05e7\u05dd')",5
"(u'verb', u'\u05d3\u05e8\u05e1')",5
"(u'verb', u'\u05ea\u05d8\u05e4\u05dc/\u05d9')",5
"(u'verb', u'\u05e8\u05d9\u05e1\u05e7')",5
"(u'verb', u'\u05e0\u05e4\u05e8\u05e9')",5
"(u'verb', u'\u05d7\u05d9\u05dc\u05e5')",5
"(u'verb', u'\u05e0\u05e7\u05e0\u05d4')",5
"(u'verb', u'\u05d4\u05e8\u05e9\u05d9\u05dd')",5
"(u'verb', u'\u05ea\u05d1\u05e2')",5
"(u'verb', u'\u05d4\u05ea\u05d1\u05d4\u05e8')",5
"(u'verb', u'\u05d9\u05e0\u05e7')",5
"(u'verb', u'\u05d6\u05d9\u05de\u05df')",5
"(u'verb', u'\u05d4\u05e9\u05e4\u05d9\u05dc')",5
"(u'verb', u'\u05d4\u05d5\u05e4\u05e9\u05d8')",5
"(u'verb', u'\u05d4\u05e9\u05e8\u05d4')",5
"(u'verb', u'\u05e6\u05d9\u05e2\u05e8')",5
"(u'verb', u'\u05e0\u05e7\u05d1\u05e2')",5
"(u'verb', u'\u05d4\u05d8\u05e2\u05d9\u05df')",5
"(u'verb', u'\u05e0\u05d9\u05d4\u05d9\u05d4')",5
"(u'verb', u'\u05d7\u05e8\u05d8')",5
"(u'verb', u'\u05e0\u05e4\u05e8\u05e1')",5
"(u'verb', u'\u05d4\u05ea\u05e0\u05d5\u05d3\u05d3')",5
"(u'verb', u'\u05d9\u05e8\u05e9')",5
"(u'verb', u'\u05d4\u05ea\u05dc\u05d5\u05d5\u05d4')",5
"(u'verb', u'\u05e0\u05d0\u05e0\u05d7')",5
"(u'verb', u'\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7')",5
"(u'verb', u'\u05d7\u05d1')",5
"(u'verb', u'\u05d4\u05e6\u05d8\u05de\u05e8\u05e8')",5
"(u'verb', u'\u05e2\u05d9\u05e0\u05d2')",5
"(u'verb', u'\u05dc\u05de\u05d9\u05e6\u05e2\u05d3')",5
"(u'verb', u'\u05de\u05d7\u05e9\u05d1')",5
"(u'verb', u'\u05d4\u05d6\u05d9\u05df')",5
"(u'verb', u'\u05d0\u05e8\u05da')",5
"(u'verb', u'\u05d4\u05ea\u05d0\u05d6\u05df')",5
"(u'verb', u'\u05e2\u05d9\u05d9\u05df')",5
"(u'verb', u'\u05d0\u05e8\u05d4')",5
"(u'verb', u'\u05d1\u05e8\u05d4')",5
"(u'verb', u'\u05e0\u05d5\u05e6\u05dc')",5
"(u'verb', u'\u05d7\u05e8\u05d4')",5
"(u'verb', u'\u05d4\u05ea\u05d7\u05d9\u05d9\u05dc')",5
"(u'verb', u'\u05e0\u05e2\u05d6\u05e8')",5
"(u'verb', u'\u05d4\u05d5\u05e9\u05e4\u05e2')",5
"(u'verb', u'\u05d4\u05ea\u05e4\u05e8\u05e1')",5
"(u'verb', u'\u05d4\u05ea\u05e7\u05e6\u05e8')",5
"(u'verb', u'\u05db\u05dc\u05d0\u05de\u05e8')",5
"(u'verb', u'\u05d0\u05e5')",5
"(u'verb', u'\u05d0\u05d5\u05ea\u05ea')",5
"(u'verb', u'\u05d4\u05e9\u05ea\u05e7\u05dd')",5
"(u'verb', u'\u05d4\u05d1\u05d9\u05e1')",5
"(u'verb', u'\u05d8\u05d5\u05e4\u05dc')",5
"(u'verb', u'\u05e2\u05d8\u05d4')",5
"(u'verb', u'\u05d3\u05d7\u05e1')",5
"(u'verb', u'\u05d4\u05e9\u05ea\u05d5\u05d5\u05d4')",5
"(u'verb', u'\u05d4\u05ea\u05e0\u05d9\u05e2')",5
"(u'verb', u'\u05dc\u05d7\u05e8\u05d8\u05d8')",5
"(u'verb', u'\u05d4\u05e0\u05e6\u05d9\u05d7')",5
"(u'verb', u'\u05d4\u05d2\u05d1\u05d9\u05dc')",5
"(u'verb', u'\u05d4\u05e4\u05e6\u05d9\u05e8')",5
"(u'verb', u'\u05d4\u05d5\u05e9\u05e4\u05dc')",5
"(u'verb', u'\u05e0\u05e4\u05e2\u05e8')",5
"(u'verb', u'\u05d4\u05ea\u05de\u05d6\u05d2')",5
"(u'verb', u'\u05d4\u05d9\u05e9\u05ea\u05e4\u05e8\u05ea\u05d9')",5
"(u'verb', u'\u05e9\u05ea\u05dc')",5
"(u'verb', u'\u05e0\u05d3\u05e0\u05d3')",5
"(u'verb', u'\u05d2\u05d9\u05e8\u05d3')",5
"(u'verb', u'\u05d0\u05e9\u05d3\u05d5\u05d3\u05d9\u05dd')",5
"(u'verb', u'\u05d4\u05e1\u05ea\u05e2\u05e8')",5
"(u'verb', u'\u05e7\u05e9\u05d1\u05ea')",5
"(u'verb', u'\u05e0\u05e8\u05db\u05e9')",5
"(u'verb', u'\u05d7\u05e8\u05e7')",5
"(u'verb', u'\u05e0\u05d2\u05de\u05dc')",5
"(u'verb', u'\u05e0\u05e2\u05e6\u05dd')",5
"(u'verb', u'\u05e9\u05d5\u05ea\u05e3')",5
"(u'verb', u'\u05d4\u05ea\u05e2\u05de\u05ea')",5
"(u'verb', u'\u05e0\u05e9\u05dc\u05e3')",5
"(u'verb', u'\u05e2\u05e0\u05d8\u05d6')",5
"(u'verb', u'\u05d7\u05d9\u05d6\u05e8')",5
"(u'verb', u'\u05e2\u05e7\u05e8')",5
"(u'verb', u'\u05e0\u05d9\u05d5\u05d5\u05d8')",5
"(u'verb', u'\u05e8\u05d7\u05e5')",5
"(u'verb', u'\u05d1\u05d5\u05e6\u05e2')",5
"(u'verb', u'\u05d0\u05d2\u05e8')",5
"(u'verb', u'\u05e4\u05e7\u05d3')",5
"(u'verb', u'\u05d4\u05de\u05d9\u05e8')",5
"(u'verb', u'\u05e0\u05d2\u05e2\u05dc')",5
"(u'verb', u'\u05d0\u05e9\u05dd')",5
"(u'verb', u'\u05d4\u05e6\u05d8\u05e0\u05df')",5
"(u'verb', u'\u05d4\u05d8\u05d9\u05e3')",5
"(u'verb', u'\u05e1\u05e4\u05e7')",5
"(u'verb', u'\u05d4\u05d5\u05d6\u05db\u05e8')",5
"(u'verb', u'\u05d4\u05e9\u05de\u05d9\u05dd')",5
"(u'verb', u'\u05e2\u05d8')",5
"(u'verb', u'\u05e0\u05d7\u05d8\u05e3')",5
"(u'verb', u'\u05d4\u05d5\u05e9\u05de\u05d3')",4
"(u'verb', u'\u05e4\u05e8\u05e0\u05e1')",4
"(u'verb', u'\u05d7\u05d9\u05d1\u05dc')",4
"(u'verb', u'\u05d0\u05d9\u05d9\u05ea')",4
"(u'verb', u'\u05d4\u05e8\u05d6\u05d4')",4
"(u'verb', u'\u05d4\u05ea\u05d7\u05dc\u05e9')",4
"(u'verb', u'\u05d4\u05d7\u05d8\u05d9\u05e3')",4
"(u'verb', u'\u05d4\u05e4\u05dc\u05d9\u05d2')",4
"(u'verb', u'\u05d4\u05e4\u05e7\u05d9\u05e8')",4
"(u'verb', u'\u05d4\u05d6\u05d3\u05e7\u05e7')",4
"(u'verb', u'\u05e1\u05dc\u05d3')",4
"(u'verb', u'\u05e4\u05e1\u05dc')",4
"(u'verb', u'\u05e0\u05de\u05e1')",4
"(u'verb', u'\u05d4\u05ea\u05d9\u05d6')",4
"(u'verb', u'\u05e0\u05d0\u05e0\u05e1')",4
"(u'verb', u'\u05d0\u05de\u05e5')",4
"(u'verb', u'\u05d4\u05d5\u05db\u05d7')",4
"(u'verb', u'\u05dc\u05d9\u05d1\u05d1')",4
"(u'verb', u'\u05e1\u05d5\u05e7\u05e1')",4
"(u'verb', u'\u05d1\u05d9\u05d8\u05df')",4
"(u'verb', u'\u05d4\u05d3\u05e7')",4
"(u'verb', u'\u05dc\u05d4\u05e1\u05ea\u05e7\u05dc')",4
"(u'verb', u'\u05d4\u05ea\u05db\u05ea\u05d1')",4
"(u'verb', u'\u05e4\u05d9\u05e6\u05d7')",4
"(u'verb', u'\u05e2\u05d9\u05e8\u05d1')",4
"(u'verb', u'\u05d4\u05e0\u05e9\u05d9\u05dd')",4
"(u'verb', u'\u05d4\u05ea\u05e8\u05d7\u05e5')",4
"(u'verb', u'\u05e6\u05d9\u05e0\u05df')",4
"(u'verb', u'\u05d4\u05e4\u05e8\u05d9\u05d7')",4
"(u'verb', u'\u05d4\u05e9\u05ea\u05e8\u05e2')",4
"(u'verb', u'\u05d4\u05d5\u05d8\u05e8\u05d3')",4
"(u'verb', u'\u05e9\u05d9\u05de\u05e8')",4
"(u'verb', u'\u05d0\u05d5\u05db\u05dc\u05e1')",4
"(u'verb', u'\u05e7\u05d9\u05d1\u05e5')",4
"(u'verb', u'\u05de\u05d9\u05e0\u05d4')",4
"(u'verb', u'\u05e7\u05d3\u05d7')",4
"(u'verb', u'\u05e6\u05e4\u05df')",4
"(u'verb', u'\u05d4\u05ea\u05d2\u05e8\u05e9')",4
"(u'verb', u'\u05d4\u05d9\u05ea\u05d9\u05d9\u05e9\u05d1\u05ea\u05d9')",4
"(u'verb', u'\u05d3\u05e7\u05dc\u05dd')",4
"(u'verb', u'\u05d4\u05e1\u05ea\u05dc\u05d1\u05d8')",4
"(u'verb', u'\u05d4\u05ea\u05e0\u05e7\u05d4')",4
"(u'verb', u'\u05db\u05d5\u05e1\u05d4')",4
"(u'verb', u'\u05e0\u05de\u05dc\u05d0')",4
"(u'verb', u'\u05d4\u05e7\u05e6\u05d4')",4
"(u'verb', u'\u05d4\u05de\u05e0\u05d2\u05d4')",4
"(u'verb', u'\u05e7\u05d9\u05dc\u05e3')",4
"(u'verb', u'\u05d1\u05d5\u05e9')",4
"(u'verb', u'\u05d2\u05e2\u05e9')",4
"(u'verb', u'\u05e0\u05d1\u05d2\u05d3')",4
"(u'verb', u'\u05d2\u05e8\u05e3')",4
"(u'verb', u'\u05e4\u05d5\u05e0\u05d4')",4
"(u'verb', u'\u05e1\u05d9\u05d5\u05d5\u05e0\u05d9')",4
"(u'verb', u'\u05d4\u05ea\u05d1\u05d5\u05d3\u05d3')",4
"(u'verb', u'\u05d9\u05d9\u05e6\u05d1')",4
"(u'verb', u'\u05d7\u05e9\u05d1\u05df')",4
"(u'verb', u'\u05e8\u05d9\u05ea\u05e7')",4
"(u'verb', u'\u05d0\u05d5\u05d5\u05e8\u05e8')",4
"(u'verb', u'\u05e0\u05d7\u05e8\u05d3')",4
"(u'verb', u'\u05d3\u05d7\u05e7')",4
"(u'verb', u'\u05d4\u05ea\u05db\u05d5\u05e4\u05e3')",4
"(u'verb', u'\u05e9\u05e9')",4
"(u'verb', u'\u05d1\u05d5\u05dc\u05d1\u05dc')",4
"(u'verb', u'\u05d0\u05de\u05dd')",4
"(u'verb', u'\u05d4\u05e2\u05de\u05d9\u05e1')",4
"(u'verb', u'\u05e9\u05db\u05da')",4
"(u'verb', u'\u05d4\u05d7\u05e8\u05d9\u05e9')",4
"(u'verb', u'\u05e6\u05e8\u05e3')",4
"(u'verb', u'\u05de\u05dc')",4
"(u'verb', u'\u05d0\u05d6\u05e8')",4
"(u'verb', u'\u05d4\u05e9\u05d9\u05dc')",4
"(u'verb', u'\u05e0\u05e0\u05e2\u05dc')",4
"(u'verb', u'\u05d2\u05d5\u05d3\u05dc')",4
"(u'verb', u'\u05e9\u05d5\u05e7\u05e2')",4
"(u'verb', u'\u05d4\u05e9\u05e2\u05d9\u05df')",4
"(u'verb', u'\u05d4\u05e1\u05ea\u05d2\u05dc')",4
"(u'verb', u'\u05e0\u05e4\u05dc\u05d8')",4
"(u'verb', u'\u05d4\u05d5\u05e6\u05d2')",4
"(u'verb', u'\u05d4\u05db\u05d0\u05d1\u05d9')",4
"(u'verb', u'\u05e0\u05d7\u05ea\u05dd')",4
"(u'verb', u'\u05d4\u05e2\u05dc\u05ea\u05d9')",4
"(u'verb', u'\u05e7\u05d9\u05d9\u05e5')",4
"(u'verb', u'\u05d4\u05ea\u05e8\u05e4\u05d4')",4
"(u'verb', u'\u05d4\u05e7\u05dc\u05d9\u05d3')",4
"(u'verb', u'\u05d4\u05ea\u05e8\u05d0\u05d9\u05d9\u05df')",4
"(u'verb', u'\u05d4\u05ea\u05d7\u05e8\u05d6')",4
"(u'verb', u'\u05d4\u05ea\u05de\u05e6\u05d0')",4
"(u'verb', u'\u05d4\u05d0\u05d8')",4
"(u'verb', u'\u05d9\u05de\u05d7')",4
"(u'verb', u'\u05d4\u05e7\u05d9\u05e9')",4
"(u'verb', u'\u05de\u05d5\u05d1\u05dc\u05ea')",4
"(u'verb', u'\u05d7\u05d9\u05d9\u05dc')",4
"(u'verb', u'\u05d4\u05e6\u05d3\u05d9\u05e7')",4
"(u'verb', u""\u05ea'\u05d6\u05de\u05df"")",4
"(u'verb', u'\u05d4\u05e2\u05db\u05d9\u05e8')",4
"(u'verb', u'\u05d4\u05ea\u05de\u05e8\u05de\u05e8')",4
"(u'verb', u'\u05ea\u05e7\u05dc\u05d8')",4
"(u'verb', u'\u05d4\u05e4\u05d9\u05d2')",4
"(u'verb', u'\u05d4\u05ea\u05e4\u05e0\u05e7')",4
"(u'verb', u'\u05d6\u05e8\u05e2')",4
"(u'verb', u'\u05e8\u05ea\u05dd')",4
"(u'verb', u'\u05d7\u05de\u05e1')",4
"(u'verb', u'\u05e9\u05e0\u05d4\u05e0\u05ea\u05dd')",4
"(u'verb', u'\u05d4\u05e9\u05de\u05d9\u05d8')",4
"(u'verb', u'\u05e9\u05d5\u05db\u05e0\u05e2')",4
"(u'verb', u'\u05d4\u05d5\u05d3\u05d0\u05d2')",4
"(u'verb', u'\u05d7\u05e0\u05da')",4
"(u'verb', u'\u05d4\u05ea\u05dc')",4
"(u'verb', u'\u05db\u05d5\u05d1\u05d4')",4
"(u'verb', u'\u05e9\u05d5\u05d7\u05e8\u05e8')",4
"(u'verb', u""\u05ea'\u05e9\u05db\u05dc"")",4
"(u'verb', u'\u05d4\u05d7\u05e1\u05d9\u05e8')",4
"(u'verb', u'\u05d1\u05d8\u05dc')",4
"(u'verb', u'\u05e0\u05e8\u05d0\u05e0\u05d5')",4
"(u'verb', u'\u05d4\u05e9\u05ea\u05d1\u05d7')",4
"(u'verb', u'\u05d4\u05e9\u05ea\u05ea\u05e7')",4
"(u'verb', u'\u05e0\u05e2\u05ea\u05e8')",4
"(u'verb', u'\u05e0\u05e0\u05d8\u05e9')",4
"(u'verb', u'\u05e8\u05d8\u05d8')",4
"(u'verb', u'\u05d0\u05d9\u05de\u05ea')",4
"(u'verb', u'\u05e0\u05d7\u05d1\u05dc')",4
"(u'verb', u'\u05e0\u05de\u05d7\u05e5')",4
"(u'verb', u'\u05d4\u05ea\u05e7\u05d9\u05e3')",4
"(u'verb', u'\u05d1\u05d9\u05e2\u05e8')",4
"(u'verb', u'\u05d4\u05ea\u05d2\u05d5\u05e8\u05e8')",4
"(u'verb', u'\u05e0\u05dc\u05d5\u05d5\u05d4')",4
"(u'verb', u'\u05d4\u05e9\u05ea\u05d5\u05de\u05dd')",4
"(u'verb', u'\u05d4\u05d6\u05e8\u05d2\u05d9\u05dd')",4
"(u'verb', u'\u05d4\u05d5\u05e1\u05ea\u05e8')",4
"(u'verb', u'\u05e7\u05d9\u05d1\u05e2')",4
"(u'verb', u'\u05d0\u05d9\u05e9\u05e4\u05d6')",4
"(u'verb', u'\u05e2\u05d9\u05d9\u05e8')",4
"(u'verb', u'\u05db\u05d9\u05d1\u05e1')",4
"(u'verb', u'\u05d4\u05e4\u05e8\u05d4')",4
"(u'verb', u'\u05d4\u05e1\u05ea\u05e7\u05e8\u05df')",4
"(u'verb', u'\u05d4\u05e2\u05e8\u05d9\u05dd')",4
"(u'verb', u'\u05d9\u05d9\u05e4\u05d4')",4
"(u'verb', u'\u05e4\u05e8\u05e9\u05df')",4
"(u'verb', u'\u05d0\u05db\u05e4\u05d8')",4
"(u'verb', u'\u05d4\u05d5\u05e9\u05de\u05e2')",4
"(u'verb', u'\u05e0\u05e1\u05d7\u05d1')",4
"(u'verb', u'\u05d4\u05e4\u05d7\u05d9\u05ea')",4
"(u'verb', u'\u05e0\u05e9\u05d8\u05e3')",4
"(u'verb', u'\u05e0\u05ea\u05dc\u05d4')",4
"(u'verb', u'\u05d4\u05ea\u05d7\u05e4\u05e3')",4
"(u'verb', u'\u05d4\u05ea\u05de\u05d5\u05e1\u05e1')",4
"(u'verb', u'\u05e0\u05d9\u05e7\u05d3')",4
"(u'verb', u'\u05d0\u05d9\u05d9\u05e8')",4
"(u'verb', u""\u05ea'\u05e4\u05e8\u05d8\u05d9\u05dd"")",4
"(u'verb', u'\u05e0\u05d5\u05e4\u05e5')",4
"(u'verb', u'\u05e9\u05ea\u05d4\u05e0\u05d5')",4
"(u'verb', u'\u05d7\u05d1\u05d8')",4
"(u'verb', u'\u05d1\u05d9\u05d2\u05e8')",4
"(u'verb', u'\u05d4\u05e1\u05e0\u05d9\u05e3')",4
"(u'verb', u'\u05d4\u05db\u05e9\u05d9\u05dc')",4
"(u'verb', u'\u05e0\u05d7\u05dc')",4
"(u'verb', u'\u05e0\u05d9\u05e7\u05e8')",4
"(u'verb', u'\u05d4\u05ea\u05e7\u05e8\u05e8')",4
"(u'verb', u'\u05d9\u05d9\u05dc\u05da')",4
"(u'verb', u'\u05e0\u05e4\u05e8\u05d8')",4
"(u'verb', u'\u05ea\u05e9\u05d0\u05e8')",4
"(u'verb', u'\u05d4\u05db\u05d1\u05d9\u05e8')",4
"(u'verb', u'\u05d4\u05de\u05e1')",4
"(u'verb', u'\u05e6\u05e4\u05e8')",4
"(u'verb', u'\u05de\u05d9\u05d2\u05e8')",4
"(u'verb', u'\u05d6\u05d9\u05d1\u05dc')",4
"(u'verb', u'\u05d4\u05d5\u05e6\u05e2')",4
"(u'verb', u'\u05e9\u05d9\u05e7\u05dd')",4
"(u'verb', u'\u05d4\u05e9\u05db\u05d9\u05e8')",4
"(u'verb', u'\u05d4\u05e1\u05d5\u05d5\u05d4')",4
"(u'verb', u'\u05d4\u05d5\u05db\u05ea\u05e8')",4
"(u'verb', u'\u05d4\u05e9\u05ea\u05db\u05e9\u05da')",4
"(u'verb', u'\u05e4\u05d9\u05e6\u05dc')",4
"(u'verb', u'\u05e0\u05d9\u05d8\u05e9')",4
"(u'verb', u'\u05d3\u05e8\u05d3\u05e8')",4
"(u'verb', u'\u05e0\u05d7\u05e1\u05dd')",4
"(u'verb', u'\u05e0\u05e7\u05d8')",4
"(u'verb', u'\u05d4\u05ea\u05d0\u05d5\u05d5\u05d4')",4
"(u'verb', u'\u05d4\u05e1\u05e8\u05d9\u05d8')",4
"(u'verb', u'\u05d4\u05e4\u05e6\u05d9\u05e5')",4
"(u'verb', u'\u05e0\u05e1\u05e4\u05d2')",4
"(u'verb', u'\u05d7\u05d9\u05e9\u05e9')",4
"(u'verb', u'\u05d2\u05d5\u05dc\u05d2\u05dc')",4
"(u'verb', u'\u05d4\u05ea\u05e7\u05dc\u05e3')",4
"(u'verb', u'\u05d4\u05e8\u05e2\u05d9\u05dc')",4
"(u'verb', u'\u05d4\u05d5\u05e2\u05e0\u05e7')",4
"(u'verb', u'\u05d4\u05d5\u05d2\u05d3\u05e8')",4
"(u'verb', u'\u05d7\u05d7\u05d7')",3
"(u'verb', u'\u05db\u05e8\u05da')",3
"(u'verb', u'\u05e0\u05d7\u05e9\u05e7')",3
"(u'verb', u'\u05e9\u05dc\u05e9\u05dc')",3
"(u'verb', u'\u05d0\u05d5\u05db\u05dc')",3
"(u'verb', u'\u05e4\u05d8\u05e4\u05d8')",3
"(u'verb', u'\u05ea\u05d5\u05db\u05e0\u05ea')",3
"(u'verb', u'\u05d4\u05e0\u05d9\u05d0')",3
"(u'verb', u'\u05d1\u05d5\u05d9\u05e9')",3
"(u'verb', u'\u05d4\u05d5\u05e4\u05e0\u05d4')",3
"(u'verb', u'\u05d4\u05de\u05d9\u05ea')",3
"(u'verb', u'\u05db\u05d5\u05e4\u05e3')",3
"(u'verb', u'\u05e2\u05d5\u05d1\u05e8')",3
"(u'verb', u'\u05e9\u05d9\u05d5\u05d5\u05e7')",3
"(u'verb', u'\u05d4\u05ea\u05d1\u05e1\u05e1')",3
"(u'verb', u'\u05d4\u05ea\u05d0\u05d7\u05e8')",3
"(u'verb', u'\u05e9\u05db\u05dc\u05dc')",3
"(u'verb', u'\u05e9\u05e2\u05d8')",3
"(u'verb', u'\u05e4\u05d9\u05d6\u05dd')",3
"(u'verb', u'\u05d4\u05db\u05e9\u05d9\u05e8')",3
"(u'verb', u'\u05d4\u05ea\u05d7\u05d1\u05d8')",3
"(u'verb', u'\u05d4\u05d5\u05db\u05ea\u05d1')",3
"(u'verb', u'\u05d4\u05d7\u05ea\u05d9\u05dd')",3
"(u'verb', u'\u05d2\u05d9\u05d1\u05e1')",3
"(u'verb', u'\u05d4\u05d5\u05e7\u05dc')",3
"(u'verb', u'\u05ea\u05d5\u05d3\u05e2')",3
"(u'verb', u'\u05d4\u05de\u05ea\u05d9\u05e7')",3
"(u'verb', u'\u05d4\u05ea\u05d0\u05d1\u05dc')",3
"(u'verb', u'\u05d3\u05e4\u05d3\u05e3')",3
"(u'verb', u'\u05e7\u05d5\u05e4\u05dc')",3
"(u'verb', u'\u05d2\u05d9\u05de\u05e8')",3
"(u'verb', u'\u05e9\u05d9\u05e1\u05d4')",3
"(u'verb', u'\u05e8\u05ea\u05d7')",3
"(u'verb', u'\u05d0\u05e0\u05d8\u05d5\u05e9')",3
"(u'verb', u'\u05d4\u05ea\u05e2\u05e7\u05dd')",3
"(u'verb', u'\u05e4\u05d6\u05dc')",3
"(u'verb', u'\u05dc\u05d2\u05dc\u05d2')",3
"(u'verb', u'\u05d0\u05d1\u05d4')",3
"(u'verb', u'\u05d1\u05d9\u05d6\u05d4')",3
"(u'verb', u'\u05e9\u05d3\u05d3')",3
"(u'verb', u'\u05d0\u05dc\u05ea\u05e8')",3
"(u'verb', u'\u05d4\u05d2\u05dc\u05d9\u05d3')",3
"(u'verb', u'\u05d2\u05e8\u05e1')",3
"(u'verb', u'\u05d4\u05ea\u05d5\u05d5\u05d3\u05e2')",3
"(u'verb', u'\u05d4\u05e8\u05d0\u05e0\u05d5')",3
"(u'verb', u'\u05d0\u05d1\u05d7\u05df')",3
"(u'verb', u'\u05d0\u05d5\u05d1\u05d6\u05e8')",3
"(u'verb', u'\u05d9\u05d5\u05d3\u05e2')",3
"(u'verb', u'\u05d1\u05d7\u05e9')",3
"(u'verb', u'\u05e0\u05e2\u05e0\u05e2')",3
"(u'verb', u'\u05d4\u05e9\u05ea\u05d6\u05e3')",3
"(u'verb', u'\u05ea\u05d5\u05d7\u05dd')",3
"(u'verb', u""\u05ea'\u05ea\u05d7\u05ea"")",3
"(u'verb', u'\u05e9\u05d7\u05d8')",3
"(u'verb', u'\u05d4\u05e9\u05ea\u05e0\u05e0\u05d5')",3
"(u'verb', u'\u05d4\u05e8\u05d4')",3
