lemma,count
"(u'noun', u'\u05e2\u05e4\u05e8')",13
"(u'noun', u'\u05d9\u05e9\u05e8\u05d0\u05d1\u05dc\u05d5\u05d2')",13
"(u'noun', u'\u05e0\u05d2\u05d9\u05d3')",13
"(u'noun', u'\u05dc\u05d4\u05d8')",13
"(u'noun', u'\u05d6\u05d9\u05de\u05d4')",13
"(u'noun', u'\u05e4\u05d0\u05e7\u05d9\u05e0\u05d2')",13
"(u'noun', u'\u05e1\u05d5\u05d8\u05d4')",13
"(u'noun', u'\u05e6\u05d9\u05d9\u05d3')",13
"(u'noun', u'\u05de\u05e1\u05d8\u05d5\u05dc')",13
"(u'noun', u'\u05ea\u05d5\u05db\u05e0\u05d4')",13
"(u'noun', u'\u05e8\u05d7\u05d1\u05d4')",13
"(u'noun', u'\u05d1\u05e8\u05d9\u05d7\u05d4')",13
"(u'noun', u'\u05e1\u05de\u05d9\u05e0\u05e8')",13
"(u'noun', u'\u05d0\u05d7\u05d5\u05d5\u05d4')",13
"(u'noun', u'\u05d4\u05e8\u05d9\u05d5\u05df')",13
"(u'noun', u'\u05d9\u05e8\u05e7')",13
"(u'noun', u'\u05e6\u05d9\u05d9\u05e8')",13
"(u'noun', u'\u05d4\u05e1\u05ea\u05db\u05dc\u05d5\u05ea')",13
"(u'noun', u'\u05d1\u05d5\u05dd')",13
"(u'noun', u'\u05e7\u05d1')",13
"(u'noun', u'\u05d4\u05e1\u05e2\u05d4')",13
"(u'noun', u'\u05de\u05d5\u05d3\u05d9\u05e2\u05d9\u05df')",13
"(u'noun', u'\u05e1\u05e7\u05e8\u05e0\u05d5\u05ea')",13
"(u'noun', u'\u05d1\u05d7\u05d9\u05dc\u05d4')",13
"(u'noun', u'\u05d0\u05d9\u05d9\u05d3\u05e1')",13
"(u'noun', u'\u05d7\u05d5')",13
"(u'noun', u'\u05d3\u05dc\u05e4\u05e7')",13
"(u'noun', u'\u05d9\u05e6\u05e8')",13
"(u'noun', u'\u05d4\u05e9\u05d2\u05d4')",13
"(u'noun', u'\u05d6\u05d0\u05d8\u05d5\u05d8')",13
"(u'noun', u'\u05de\u05d3\u05d1\u05e7\u05d4')",13
"(u'noun', u'\u05d0\u05d9\u05e0\u05d8\u05d9\u05de\u05d9\u05d5\u05ea')",13
"(u'noun', u'\u05de\u05d2\u05e0\u05d8')",13
"(u'noun', u'\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d4')",13
"(u'noun', u'\u05e8\u05d0\u05e9\u05d5\u05e0\u05d5\u05ea')",13
"(u'noun', u'\u05e4\u05d9\u05e8\u05d5\u05d8')",13
"(u'noun', u'\u05e9\u05d5\u05de\u05d4')",13
"(u'noun', u'\u05d3\u05d5\u05dc\u05e4\u05d9\u05df')",13
"(u'noun', u'\u05d0\u05d9\u05d3\u05d9\u05d5\u05d8')",13
"(u'noun', u'\u05d4\u05d2\u05d6\u05de\u05d4')",13
"(u'noun', u'\u05e8\u05d5\u05da')",13
"(u'noun', u'\u05e2\u05e8\u05e4\u05dc')",13
"(u'noun', u'\u05d4\u05ea\u05de\u05db\u05e8\u05d5\u05ea')",13
"(u'noun', u'\u05e6\u05d9\u05e0\u05d5\u05e8')",13
"(u'noun', u'\u05e7\u05e8\u05d9\u05e2\u05d4')",13
"(u'noun', u'\u05d1\u05e0\u05d0\u05d9')",12
"(u'noun', u'\u05d1\u05e6\u05dc')",12
"(u'noun', u'\u05d7\u05e6\u05d0\u05d9\u05ea')",12
"(u'noun', u'\u05d7\u05d5\u05d1\u05e8\u05ea')",12
"(u'noun', u'\u05d0\u05e6\u05d4')",12
"(u'noun', u'\u05ea\u05d9\u05d0\u05d5\u05e8\u05d9\u05d4')",12
"(u'noun', u'\u05d4\u05d9\u05e9\u05e8\u05d3\u05d5\u05ea')",12
"(u'noun', u'\u05de\u05e6\u05e2')",12
"(u'noun', u'\u05d1\u05d9\u05d8\u05d5\u05dc')",12
"(u'noun', u'\u05de\u05d7\u05dc\u05e7')",12
"(u'noun', u'\u05d0\u05d5\u05d9\u05d1')",12
"(u'noun', u'\u05d0\u05d7\u05d9\u05d6\u05d4')",12
"(u'noun', u'\u05de\u05d5\u05e1\u05e8')",12
"(u'noun', u'\u05ea\u05de\u05d9\u05d3')",12
"(u'noun', u'\u05e9\u05d5\u05e0\u05d9')",12
"(u'noun', u'\u05dc\u05d5\u05d7\u05dd')",12
"(u'noun', u'\u05d4\u05d6\u05d3\u05d4\u05d5\u05ea')",12
"(u'noun', u'\u05d7\u05d2\u05d5\u05e8\u05d4')",12
"(u'noun', u'\u05e0\u05e2\u05e0\u05e2')",12
"(u'noun', u'\u05d8\u05db\u05e0\u05d9\u05d5\u05df')",12
"(u'noun', u'\u05db\u05ea\u05d5\u05d1\u05d4')",12
"(u'noun', u'\u05d0\u05d1\u05d9\u05d6\u05e8')",12
"(u'noun', u'\u05e4\u05d9\u05e6\u05d5\u05dc')",12
"(u'noun', u'\u05de\u05d2\u05d6\u05d9\u05df')",12
"(u'noun', u'\u05db\u05d9\u05e9\u05d5\u05e8')",12
"(u'noun', u'\u05d4\u05d1\u05dc')",12
"(u'noun', u'\u05d0\u05d8\u05de\u05d5\u05e1\u05e4\u05e8\u05d4')",12
"(u'noun', u'\u05d6\u05d1\u05d5\u05d1')",12
"(u'noun', u'\u05d4\u05d9\u05e1\u05d5\u05e1')",12
"(u'noun', u'\u05d7\u05e1\u05d4')",12
"(u'noun', u'\u05e4\u05d9\u05dc')",12
"(u'noun', u'\u05e4\u05e1\u05d2\u05d4')",12
"(u'noun', u'\u05e1\u05d9\u05e0\u05de\u05d8\u05e7')",12
"(u'noun', u'\u05e9\u05d5\u05dd')",12
"(u'noun', u'\u05ea\u05e7\u05dc\u05d4')",12
"(u'noun', u'\u05e1\u05d9\u05d8\u05d9')",12
"(u'noun', u'\u05e2\u05e0\u05e3')",12
"(u'noun', u'\u05e4\u05e8\u05d9\u05e7')",12
"(u'noun', u'\u05e9\u05d5\u05dc')",12
"(u'noun', u'\u05de\u05d6\u05db\u05d9\u05e8')",12
"(u'noun', u'\u05e1\u05de\u05dc')",12
"(u'noun', u'\u05e4\u05d5\u05da')",12
"(u'noun', u'\u05d1\u05d0\u05e8')",12
"(u'noun', u'\u05d0\u05d2\u05e8\u05d5\u05e3')",12
"(u'noun', u'\u05d4\u05ea\u05e8\u05d0\u05d4')",12
"(u'noun', u'\u05d0\u05d2\u05d5\u05d6')",12
"(u'noun', u'\u05ea\u05d4\u05d9\u05dc\u05d4')",12
"(u'noun', u'\u05d2\u05e8\u05e8')",12
"(u'noun', u'\u05d4\u05d9\u05d5\u05de\u05d5\u05dc\u05d3\u05ea')",12
"(u'noun', u'\u05e7\u05e8\u05d1\u05d4')",12
"(u'noun', u'\u05d2\u05dc\u05d5\u05dc\u05d4')",12
"(u'noun', u'\u05ea\u05e2\u05e8\u05d5\u05d1\u05ea')",12
"(u'noun', u'\u05d7\u05de\u05e6\u05d5\u05df')",12
"(u'noun', u'\u05d4\u05d5\u05e6\u05d0\u05d4')",12
"(u'noun', u'\u05de\u05e6\u05d2\u05ea')",12
"(u'noun', u'\u05e6\u05de\u05e8')",12
"(u'noun', u'\u05ea\u05e2\u05dc\u05d4')",12
"(u'noun', u'\u05d7\u05e4\u05d9\u05e8\u05d4')",12
"(u'noun', u'\u05d3\u05d9\u05d0\u05d8\u05d4')",12
"(u'noun', u'\u05e4\u05d9\u05e8\u05d5\u05e9')",12
"(u'noun', u'\u05e0\u05e6\u05e0\u05e5')",12
"(u'noun', u'\u05e6\u05dc\u05e7\u05ea')",12
"(u'noun', u'\u05ea\u05d7\u05d1\u05d9\u05d1')",12
"(u'noun', u'\u05d0\u05d5\u05d1\u05e1\u05e1\u05d9\u05d4')",12
"(u'noun', u'\u05ea\u05d0\u05d5\u05d5\u05d4')",12
"(u'noun', u'\u05e7\u05d5\u05de\u05d3\u05d9\u05d4')",12
"(u'noun', u'\u05e1\u05e0\u05d3\u05d5\u05d5\u05d9\u05e5')",12
"(u'noun', u'\u05e2\u05d2\u05d1\u05e0\u05d9\u05d9\u05d4')",12
"(u'noun', u'\u05e7\u05e0\u05e7\u05df')",12
"(u'noun', u'\u05e7\u05d5\u05e0\u05e6\u05e8\u05d8')",12
"(u'noun', u'\u05de\u05dc\u05db\u05d5\u05d3\u05ea')",12
"(u'noun', u'\u05e7\u05d9\u05d1\u05d4')",12
"(u'noun', u'\u05d1\u05d9\u05d3\u05d5\u05e8')",12
"(u'noun', u'\u05d0\u05e8\u05de\u05d5\u05df')",12
"(u'noun', u'\u05e4\u05e8')",12
"(u'noun', u'\u05e2\u05e0\u05d1')",12
"(u'noun', u'\u05de\u05e8\u05e5')",12
"(u'noun', u'\u05de\u05d7')",12
"(u'noun', u'\u05d0\u05e0\u05e1')",12
"(u'noun', u'\u05e7\u05e6\u05e4\u05ea')",12
"(u'noun', u'\u05db\u05d5\u05ea\u05dc')",12
"(u'noun', u'\u05ea\u05d5\u05e8\u05dd')",12
"(u'noun', u'\u05d8\u05e0\u05e7')",12
"(u'noun', u'\u05d7\u05e8\u05d5\u05d6')",12
"(u'noun', u'\u05e4\u05d5\u05e1\u05d8\u05e8')",12
"(u'noun', u'\u05d9\u05d9\u05d7\u05d5\u05d3')",12
"(u'noun', u'\u05e2\u05d5\u05dc')",12
"(u'noun', u'\u05d4\u05d2\u05d4')",12
"(u'noun', u'\u05e1\u05e4\u05e8\u05d9\u05d9\u05d4')",12
"(u'noun', u'\u05d4\u05ea\u05de\u05d5\u05d8\u05d8\u05d5\u05ea')",12
"(u'noun', u'\u05e4\u05e0\u05d9\u05de\u05d9\u05d9\u05d4')",12
"(u'noun', u'\u05d4\u05e7\u05e8\u05d1\u05d4')",12
"(u'noun', u'\u05de\u05d9\u05e9\u05d5\u05e8')",12
"(u'noun', u'\u05e0\u05d9\u05d9\u05d3\u05ea')",12
"(u'noun', u'\u05d1\u05d4\u05d9\u05e8\u05d5\u05ea')",12
"(u'noun', u'\u05e2\u05d9\u05e1\u05d5\u05d9')",12
"(u'noun', u'\u05e0\u05d9\u05d4\u05d9\u05d4')",12
"(u'noun', u'\u05d7\u05db\u05dd')",12
"(u'noun', u'\u05e8\u05d9\u05d9\u05d8\u05d9\u05e0\u05d2')",12
"(u'noun', u'\u05e1\u05d5\u05d3\u05d4')",12
"(u'noun', u'\u05d1\u05d5\u05e1')",12
"(u'noun', u'\u05e0\u05e7')",12
"(u'noun', u'\u05d4\u05e9\u05db\u05d1\u05d4')",12
"(u'noun', u'\u05d1\u05e2\u05dc\u05d5\u05ea')",12
"(u'noun', u'\u05de\u05d5\u05d3\u05dc')",12
"(u'noun', u'\u05d4\u05e9\u05d2\u05e8\u05d4')",12
"(u'noun', u'\u05e1\u05d1')",12
"(u'noun', u'\u05de\u05d2\u05d5\u05d5\u05df')",12
"(u'noun', u'\u05d0\u05d5\u05de\u05e0\u05d5\u05ea')",12
"(u'noun', u'\u05e6\u05d5\u05e3')",11
"(u'noun', u'\u05d4\u05e9\u05db\u05dc\u05d4')",11
"(u'noun', u'\u05ea\u05e4\u05e8\u05d9\u05d8')",11
"(u'noun', u'\u05d8\u05e7\u05e1\u05d8')",11
"(u'noun', u'\u05d8\u05e8\u05d0\u05d5\u05de\u05d4')",11
"(u'noun', u'\u05e4\u05d0\u05e7\u05e6\u05d5\u05ea')",11
"(u'noun', u'\u05e4\u05e1\u05dc')",11
"(u'noun', u'\u05d7\u05e4\u05d9\u05e4\u05d4')",11
"(u'noun', u'\u05d1\u05d0\u05d5\u05dc\u05d9\u05e0\u05d2')",11
"(u'noun', u'\u05d0\u05e8\u05d2')",11
"(u'noun', u'\u05d5\u05e8\u05d3')",11
"(u'noun', u'\u05e0\u05d9\u05e6\u05d5\u05dc')",11
"(u'noun', u'\u05d4\u05d1\u05d6\u05e7')",11
"(u'noun', u'\u05de\u05ea\u05ea')",11
"(u'noun', u'\u05ea\u05e7\u05e8\u05d4')",11
"(u'noun', u'\u05d4\u05e9\u05db\u05dc')",11
"(u'noun', u'\u05d3\u05d9\u05d6\u05d9\u05e0\u05d2\u05d5\u05e3')",11
"(u'noun', u'\u05d3\u05d5\u05e1\u05d9\u05dd')",11
"(u'noun', u'\u05e9\u05de\u05d9\u05e2\u05d4')",11
"(u'noun', u'\u05d0\u05dc\u05dd')",11
"(u'noun', u'\u05ea\u05d4\u05d5\u05dd')",11
"(u'noun', u'\u05e4\u05d5\u05d1\u05d9\u05d4')",11
"(u'noun', u'\u05de\u05d6\u05e0\u05d5\u05df')",11
"(u'noun', u'\u05d2\u05e0\u05d9\u05d7\u05d4')",11
"(u'noun', u'\u05de\u05e2\u05d1\u05d5\u05e8\u05ea')",11
"(u'noun', u'\u05e0\u05d5\u05d8\u05d5')",11
"(u'noun', u'\u05d9\u05d5\u05e6\u05e8')",11
"(u'noun', u'\u05d4\u05d1\u05d9\u05d5\u05dc\u05d5\u05d2\u05d9\u05d4')",11
"(u'noun', u'\u05d3\u05dc\u05d9')",11
"(u'noun', u'\u05ea\u05db\u05dc\u05d9\u05ea')",11
"(u'noun', u'\u05e0\u05d7\u05ea')",11
"(u'noun', u'\u05e4\u05d9')",11
"(u'noun', u'\u05d9\u05e6\u05d9\u05d1\u05d5\u05ea')",11
"(u'noun', u'\u05d0\u05e7\u05e9\u05df')",11
"(u'noun', u'\u05d4\u05d3\u05e8\u05db\u05d4')",11
"(u'noun', u'\u05d4\u05e6\u05d1\u05e2\u05d4')",11
"(u'noun', u'\u05e9\u05e7\u05d9\u05e7\u05d4')",11
"(u'noun', u'\u05d4\u05d1\u05d9\u05d7\u05d3')",11
"(u'noun', u'\u05db\u05e8\u05d9\u05d9\u05d4')",11
"(u'noun', u'\u05d4\u05e4\u05e8\u05e2\u05d4')",11
"(u'noun', u'\u05d7\u05e8\u05e7')",11
"(u'noun', u'\u05de\u05d1\u05e7\u05e8')",11
"(u'noun', u'\u05de\u05e0\u05d9\u05d9\u05df')",11
"(u'noun', u'\u05de\u05e9\u05de\u05e8')",11
"(u'noun', u'\u05d4\u05e9\u05dc\u05db\u05d4')",11
"(u'noun', u'\u05de\u05e0\u05d2\u05dc')",11
"(u'noun', u'\u05d1\u05de\u05d0\u05d9')",11
"(u'noun', u'\u05ea\u05d5\u05e2\u05dc\u05ea')",11
"(u'noun', u'\u05d3\u05d1\u05e9')",11
"(u'noun', u'\u05de\u05e6\u05d9\u05dc')",11
"(u'noun', u'\u05ea\u05d9\u05d1\u05d4')",11
"(u'noun', u'\u05e0\u05e8\u05d2\u05d9\u05dc\u05d4')",11
"(u'noun', u'\u05db\u05d9\u05d1\u05d5\u05d3')",11
"(u'noun', u'\u05d0\u05d5\u05e3')",11
"(u'noun', u'\u05de\u05d3\u05d9\u05d8\u05e6\u05d9\u05d4')",11
"(u'noun', u'\u05d9\u05dc\u05d3\u05d5\u05ea\u05d9\u05d5\u05ea')",11
"(u'noun', u'\u05d7\u05d3\u05d5')",11
"(u'noun', u'\u05e9\u05dc\u05d8\u05d5\u05df')",11
"(u'noun', u'\u05e6\u05d3\u05d9\u05e7')",11
"(u'noun', u'\u05db\u05ea')",11
"(u'noun', u'\u05de\u05d5\u05d6\u05de\u05df')",11
"(u'noun', u'\u05d4\u05ea\u05dc\u05d1\u05d8\u05d5\u05ea')",11
"(u'noun', u'\u05d7\u05e1\u05d9\u05de\u05d4')",11
"(u'noun', u'\u05d2\u05d9\u05d1\u05d5\u05e9')",11
"(u'noun', u'\u05de\u05d3\u05d9\u05e0\u05d9\u05d5\u05ea')",11
"(u'noun', u'\u05d5\u05e8\u05d9\u05d3')",11
"(u'noun', u'\u05e7\u05d5\u05d1\u05d9\u05d9\u05d4')",11
"(u'noun', u'\u05e8\u05e7\u05de\u05d4')",11
"(u'noun', u'\u05e9\u05d7\u05e8')",11
"(u'noun', u'\u05d2\u05d3\u05d5\u05dc\u05d4')",11
"(u'noun', u'\u05e1\u05d8\u05d8\u05d9\u05e1\u05d8\u05d9\u05e7\u05d4')",11
"(u'noun', u'\u05de\u05d4')",11
"(u'noun', u'\u05e7\u05d5\u05de\u05d9\u05e7\u05e1')",11
"(u'noun', u'\u05e8\u05e5')",11
"(u'noun', u'\u05e1\u05e4\u05d9\u05e8\u05d4')",11
"(u'noun', u'\u05d7\u05de\u05dc\u05d4')",11
"(u'noun', u'\u05e1\u05e4\u05e8\u05d4')",11
"(u'noun', u'\u05e7\u05e6\u05e3')",11
"(u'noun', u'\u05e2\u05e6\u05d1\u05e0\u05d5\u05ea')",11
"(u'noun', u'\u05de\u05d5\u05e4\u05dc\u05d0')",11
"(u'noun', u'\u05e4\u05d8\u05dc')",11
"(u'noun', u'\u05de\u05d9\u05e6\u05e2\u05d3')",11
"(u'noun', u'\u05de\u05dc\u05e6\u05e8')",11
"(u'noun', u'\u05e7\u05d9\u05e6\u05d5\u05e5')",11
"(u'noun', u'\u05e9\u05d4\u05d9\u05d3')",11
"(u'noun', u'\u05d0\u05d9\u05d5\u05dd')",11
"(u'noun', u'\u05d9\u05e1')",11
"(u'noun', u'\u05e6\u05d9\u05e6\u05d9')",11
"(u'noun', u'\u05d3\u05d9\u05d9\u05e8')",11
"(u'noun', u'\u05d1\u05d5\u05dc')",11
"(u'noun', u'\u05d0\u05d2\u05d5\u05d0\u05d9\u05e1\u05d8')",11
"(u'noun', u'\u05d4\u05d0\u05e0\u05d3\u05e8\u05e0\u05dc\u05d9\u05df')",11
"(u'noun', u'\u05e9\u05d8\u05e8')",11
"(u'noun', u'\u05d7\u05d9\u05dc\u05d5\u05e3')",11
"(u'noun', u'\u05e2\u05de\u05d9\u05ea')",11
"(u'noun', u'\u05e7\u05d5\u05e0\u05d2\u05e8\u05e1')",11
"(u'noun', u'\u05d0\u05dc\u05d1\u05d5\u05dd')",11
"(u'noun', u'\u05e9\u05e2\u05e8\u05d4')",11
"(u'noun', u'\u05d7\u05d9\u05dc')",11
"(u'noun', u'\u05dc\u05d9\u05e6\u05df')",11
"(u'noun', u'\u05d2\u05d9')",11
"(u'noun', u'\u05d4\u05d8\u05e2\u05e0\u05d4')",11
"(u'noun', u'\u05d8\u05dc\u05e0\u05d5\u05d1\u05dc\u05d4')",11
"(u'noun', u'\u05e8\u05d5\u05d1\u05d4')",11
"(u'noun', u'\u05ea\u05d9\u05e7\u05d5\u05df')",11
"(u'noun', u'\u05d2\u05de\u05d3')",11
"(u'noun', u'\u05de\u05d2\u05d5\u05e8\u05d9\u05dd')",11
"(u'noun', u'\u05e8\u05d7\u05e6\u05d4')",11
"(u'noun', u'\u05d4\u05e7\u05e4\u05d8\u05e0\u05d9\u05ea')",11
"(u'noun', u'\u05d0\u05d5\u05e4\u05d5\u05e8\u05d9\u05d4')",11
"(u'noun', u'\u05e7\u05d5\u05e7')",11
"(u'noun', u'\u05e4\u05d9\u05e6\u05d5\u05d9')",11
"(u'noun', u'\u05e0\u05e7\u05e0\u05d9\u05e7\u05d9\u05d9\u05d4')",11
"(u'noun', u'\u05d2\u05d9\u05d7\u05d4')",11
"(u'noun', u'\u05d3\u05ea\u05d9')",11
"(u'noun', u'\u05e6\u05d5\u05d5\u05d7\u05d4')",11
"(u'noun', u'\u05d2\u05dc\u05d9\u05dc')",11
"(u'noun', u'\u05e6\u05e4\u05e8\u05d3\u05e2')",10
"(u'noun', u'\u05e9\u05e8\u05d5\u05ea')",10
"(u'noun', u'\u05e7\u05dc\u05d9\u05d8\u05d4')",10
"(u'noun', u'\u05d4\u05e0\u05e9\u05de\u05d4')",10
"(u'noun', u'\u05e7\u05d5\u05e8\u05d4')",10
"(u'noun', u'\u05de\u05e0\u05d4\u05d2')",10
"(u'noun', u'\u05de\u05db\u05dc')",10
"(u'noun', u'\u05d0\u05d1\u05e8')",10
"(u'noun', u'\u05de\u05d1\u05d5\u05da')",10
"(u'noun', u'\u05d4\u05d9\u05e1\u05ea\u05db\u05dc\u05ea\u05d9')",10
"(u'noun', u'\u05d6\u05e8\u05d9\u05de\u05d4')",10
"(u'noun', u'\u05de\u05d0\u05de\u05e8')",10
"(u'noun', u'\u05d0\u05d9\u05d8\u05d9\u05d5\u05ea')",10
"(u'noun', u'\u05e7\u05d9\u05d9\u05d8\u05e0\u05d4')",10
"(u'noun', u'\u05d9\u05de\u05de\u05d4')",10
"(u'noun', u'\u05e1\u05d5\u05e4\u05d2\u05e0\u05d9\u05d9\u05d4')",10
"(u'noun', u'\u05e7\u05e2\u05e8\u05d4')",10
"(u'noun', u'\u05d2\u05dc\u05e8\u05d9\u05d4')",10
"(u'noun', u'\u05d1\u05dc\u05e2')",10
"(u'noun', u'\u05d3\u05dc\u05e7')",10
"(u'noun', u'\u05e6\u05d5\u05e7')",10
"(u'noun', u'\u05e2\u05e8\u05d9\u05de\u05d4')",10
"(u'noun', u'\u05d7\u05d1\u05d9\u05ea\u05d4')",10
"(u'noun', u'\u05db\u05d9\u05d5\u05e8')",10
"(u'noun', u'\u05e9\u05e2\u05d9\u05e8')",10
"(u'noun', u'\u05e8\u05d5\u05d8\u05d1')",10
"(u'noun', u'\u05d7\u05db\u05d4')",10
"(u'noun', u'\u05d4\u05e1\u05db\u05de\u05d4')",10
"(u'noun', u'\u05d0\u05d5\u05e4\u05e0\u05d5\u05e2')",10
"(u'noun', u'\u05e9\u05db\u05d7\u05d4')",10
"(u'noun', u'\u05d4\u05d0\u05e4\u05e9\u05e8')",10
"(u'noun', u'\u05d0\u05d5\u05de\u05df')",10
"(u'noun', u'\u05de\u05d7\u05e6\u05dc\u05ea')",10
"(u'noun', u'\u05d9\u05d3\u05d9\u05dd')",10
"(u'noun', u'\u05e7\u05dc\u05d9\u05dc\u05d5\u05ea')",10
"(u'noun', u'\u05d1\u05d9\u05d9\u05e9\u05e0\u05d5\u05ea')",10
"(u'noun', u'\u05de\u05d9\u05dc\u05d5\u05df')",10
"(u'noun', u'\u05e1\u05d7\u05e8\u05d7\u05d5\u05e8\u05ea')",10
"(u'noun', u'\u05ea\u05d9\u05db\u05e0\u05d5\u05df')",10
"(u'noun', u'\u05dc\u05d7\u05d5\u05ea')",10
"(u'noun', u'\u05ea\u05d7\u05d1\u05d5\u05e8\u05d4')",10
"(u'noun', u'\u05d0\u05d7\u05d7')",10
"(u'noun', u'\u05d4\u05e8\u05d4\u05d5\u05e8')",10
"(u'noun', u'\u05e6\u05dc\u05dc\u05d9\u05ea')",10
"(u'noun', u'\u05e1\u05d8')",10
"(u'noun', u'\u05e1\u05e4\u05d5\u05e0\u05d8\u05e0\u05d9\u05d5\u05ea')",10
"(u'noun', u'\u05d0\u05d5\u05de\u05e8/\u05ea')",10
"(u'noun', u'\u05d8\u05e8\u05e3')",10
"(u'noun', u'\u05e7\u05dc\u05d9\u05e9\u05d0\u05d4')",10
"(u'noun', u'\u05d4\u05d8\u05e2\u05d9\u05d4')",10
"(u'noun', u'\u05d9\u05e7')",10
"(u'noun', u'\u05e8\u05d7\u05e9')",10
"(u'noun', u'\u05e7\u05d5\u05e0\u05d4')",10
"(u'noun', u'\u05e1\u05e0\u05d3\u05dc')",10
"(u'noun', u'\u05db\u05d1\u05dc')",10
"(u'noun', u'\u05e9\u05d2\u05d9\u05d0\u05d4')",10
"(u'noun', u'\u05d7\u05d7\u05d7\u05d7')",10
"(u'noun', u'\u05d4\u05db\u05dc\u05d4')",10
"(u'noun', u'\u05e4\u05ea\u05d9\u05d7\u05d5\u05ea')",10
"(u'noun', u'\u05d7\u05e0\u05d9\u05da')",10
"(u'noun', u'\u05d0\u05d6\u05e2\u05e7\u05d4')",10
"(u'noun', u'\u05d6\u05d9\u05d5\u05e3')",10
"(u'noun', u'\u05d3\u05dc\u05e7\u05d4')",10
"(u'noun', u'\u05e9\u05d9\u05e4\u05d5\u05e5')",10
"(u'noun', u'\u05d6\u05d5\u05dc\u05ea')",10
"(u'noun', u'\u05de\u05e9\u05d5\u05d1')",10
"(u'noun', u'\u05d7\u05e8\u05d3\u05d4')",10
"(u'noun', u'\u05d1\u05d9\u05d5\u05e8\u05d5\u05e7\u05e8\u05d8\u05d9\u05d4')",10
"(u'noun', u'\u05de\u05d1\u05d8\u05d0')",10
"(u'noun', u'\u05d4\u05ea\u05e8\u05d5\u05e6\u05e6\u05d5\u05ea')",10
"(u'noun', u'\u05e7\u05e8\u05e1\u05d5\u05dc')",10
"(u'noun', u'\u05d9\u05d9\u05d1\u05d5\u05e9')",10
"(u'noun', u'\u05e4\u05e8\u05d4')",10
"(u'noun', u'\u05d8\u05d1\u05d5\u05e8')",10
"(u'noun', u'\u05d2\u05d5\u05dc\u05d4')",10
"(u'noun', u'\u05d4\u05e2\u05e8\u05e6\u05d4')",10
"(u'noun', u'\u05de\u05d6\u05db\u05d9\u05e8\u05d4')",10
"(u'noun', u'\u05d4\u05d0\u05d9\u05e1\u05d9\u05e7\u05d9\u05d5')",10
"(u'noun', u'\u05d7\u05e9\u05db\u05d4')",10
"(u'noun', u'\u05d2\u05d3\u05d5\u05dc\u05d5\u05ea')",10
"(u'noun', u'\u05e7\u05e8\u05d8\u05d5\u05df')",10
"(u'noun', u'\u05d4\u05dc\u05d7\u05dd')",10
"(u'noun', u'\u05d7\u05d8\u05d0')",10
"(u'noun', u'\u05d4\u05e7\u05d5\u05de\u05d5\u05e0\u05d4')",10
"(u'noun', u'\u05e2\u05e8\u05de\u05d5\u05e0\u05d9\u05ea')",10
"(u'noun', u'\u05d2\u05e0\u05e0\u05ea')",10
"(u'noun', u'\u05d0\u05d9\u05e8\u05d9')",10
"(u'noun', u'\u05e4\u05e6\u05e6\u05d4')",10
"(u'noun', u""\u05d2'\u05d5\u05d6\u05e4\u05d9\u05e0\u05d4"")",10
"(u'noun', u'\u05d7\u05e8\u05d9\u05e9\u05d4')",10
"(u'noun', u'\u05e0\u05d9\u05ea\u05d5\u05e7')",10
"(u'noun', u'\u05d2\u05d0\u05d5\u05df')",10
"(u'noun', u'\u05d1\u05e8\u05d9\u05e1\u05d8\u05d5\u05dc')",10
"(u'noun', u'\u05e4\u05dc\u05e4\u05dc')",10
"(u'noun', u'\u05d4\u05e1\u05d3\u05e8\u05d4')",10
"(u'noun', u'\u05de\u05e8\u05d9\u05e8\u05d5\u05ea')",10
"(u'noun', u'\u05d0\u05d5\u05e4\u05e8\u05d4')",10
"(u'noun', u'\u05e2\u05d5\u05e8\u05e3')",10
"(u'noun', u'\u05e8\u05d9\u05d1\u05d5\u05e2')",10
"(u'noun', u'\u05d0\u05e7\u05e8\u05d0\u05d9')",10
"(u'noun', u'\u05e7\u05d1\u05d5\u05e8\u05d4')",10
"(u'noun', u'\u05de\u05e2\u05dc\u05dc')",10
"(u'noun', u'\u05db\u05e4\u05e4\u05d4')",10
"(u'noun', u'\u05e1\u05d5\u05d5\u05d9\u05d8\u05d4')",10
"(u'noun', u'\u05d0\u05ea')",10
"(u'noun', u'\u05d4\u05d5\u05d1\u05dc\u05d4')",10
"(u'noun', u'\u05e4\u05e8\u05d2\u05d5\u05df')",10
"(u'noun', u'\u05de\u05e0\u05e6\u05d7')",10
"(u'noun', u'\u05ea\u05e6\u05e4\u05d9\u05ea')",10
"(u'noun', u'\u05d9\u05e8\u05da')",10
"(u'noun', u'\u05d4\u05ea\u05d1\u05d5\u05e0\u05e0\u05d5\u05ea')",10
"(u'noun', u'\u05e9\u05d5\u05d1')",10
"(u'noun', u'\u05de\u05d7\u05e1\u05df')",10
"(u'noun', u'\u05e9\u05d5\u05de\u05df')",10
"(u'noun', u'\u05db\u05ea\u05e8')",10
"(u'noun', u'\u05d7\u05d9\u05d5\u05d1')",10
"(u'noun', u'\u05de\u05d9\u05dc\u05d5\u05d0')",10
"(u'noun', u'\u05de\u05d3\u05dc\u05d9\u05d4')",10
