type,user,age,sex,verb,bp
pd,251410,20,female,hrs,F
pd,251410,20,female,ng`,F
pd,251410,20,female,h`lh,F
pd,251410,20,female,tlS,F
pd,251410,20,female,xiTT,F
pd,251410,20,female,SrP,T
pd,251410,20,female,`icb,F
pd,251410,20,female,liTP,T
pd,251410,20,female,hxrib,F
pd,251410,20,female,hTriP,F
pd,251410,20,female,hstkl,T
pd,251410,20,female,sibN,T
pd,251410,20,female,nipx,F
pd,251410,20,female,bzbz,F
pd,251410,20,female,mimN,F
pd,251782,23,male,mSK,F
pd,251782,23,male,ziiN,F
pd,251782,23,male,xtK,F
pd,251782,23,male,STP,F
pd,251782,23,male,ng`,T
pd,251782,23,male,ng`,T
pd,251782,23,male,ng`,T
pd,251782,23,male,xibl,T
pd,251782,23,male,mlq,T
pd,251782,23,male,liqq,F
pd,251782,23,male,hrxib,F
pd,251782,23,male,gird,T
pd,251782,23,male,Sixq,T
pd,251782,23,male,Sixq,F
pd,251782,23,male,liqq,T
pd,251782,23,male,xtK,F
pd,251782,23,male,Sbr,T
pd,251782,23,male,hrs,F
pd,251782,23,male,prC,F
pd,251782,23,male,nrdM,F
pd,251782,23,male,bhh,T
pd,251782,23,male,Sbr,F
pd,251782,23,male,hrs,F
pd,251877,20,female,liTP,T
pd,25196,30,male,xrbN,F
pd,25196,30,male,hwrid,F
pd,25196,30,male,xsM,T
pd,252124,18,female,hkh,T
pd,252124,18,female,hxziq,F
pd,252124,18,female,Sbr,T
pd,252124,18,female,Sbr,T
pd,252124,18,female,Sbr,T
pd,252124,18,female,Sbr,T
pd,252124,18,female,Sbr,T
pd,252124,18,female,hxziq,F
pd,252124,18,female,hziz,F
pd,252132,19,female,tps,F
pd,252132,19,female,tps,F
pd,252132,19,female,liTP,T
pd,252132,19,female,ng`,T
pd,252132,19,female,niSq,T
pd,252132,19,female,liTP,T
pd,252132,19,female,liTP,F
pd,252132,19,female,liTP,T
pd,252132,19,female,liTP,T
pd,252132,19,female,hrs,F
pd,252132,19,female,hxziq,F
pd,252132,19,female,liTP,T
pd,252132,19,female,liTP,F
pd,252132,19,female,hxziq,F
pd,252132,19,female,hxziq,F
pd,252132,19,female,hxziq,F
pd,252132,19,female,ximM,T
pd,252132,19,female,mcC,T
pd,252132,19,female,liTP,T
pd,252132,19,female,hr`id,F
pd,252132,19,female,liTP,T
pd,252132,19,female,liTP,T
pd,25322,27,male,hwrid,F
pd,25322,27,male,irq,F
pd,25322,27,male,pg`,F
pd,25322,27,male,pg`,F
pd,25322,27,male,irq,F
pd,25322,27,male,b`T,T
pd,25322,27,male,hwrid,F
pd,25322,27,male,nipC,F
pd,25322,27,male,hziq,F
pd,253349,20,female,hriM,T
pd,253349,20,female,ximM,T
pd,253349,20,female,hTriP,F
pd,253349,20,female,liTP,T
pd,253349,20,female,SibS,F
pd,253386,17,female,irq,F
pd,253386,17,female,gird,F
pd,253386,17,female,xtK,T
pd,253386,17,female,hwrid,F
pd,253386,17,female,ntq`,T
pd,253386,17,female,ntq`,T
pd,253386,17,female,hrs,F
pd,253386,17,female,mila,F
pd,253386,17,female,irq,F
pd,253386,17,female,Sbr,T
pd,253488,19,male,hxziq,F
pd,253488,19,male,ng`,F
pd,253488,19,male,nigb,F
pd,253488,19,male,Sixq,T
pd,253488,19,male,hrs,F
pd,253488,19,male,nipx,F
pd,253488,19,male,hrs,F
pd,253488,19,male,ird,T
pd,253488,19,male,hrTiT,F
pd,253488,19,male,hrs,F
pd,253488,19,male,hwrid,F
pd,253488,19,male,hp`il,F
pd,253488,19,male,Sbr,T
pd,253488,19,male,ziiN,T
pd,253488,19,male,hrs,F
pd,253488,19,male,pg`,F
pd,253488,19,male,hwrid,F
pd,253488,19,male,b`T,F
pd,253488,19,male,ziiN,T
pd,253488,19,male,hrs,F
pd,253488,19,male,qSr,T
pd,253488,19,male,hxziq,T
pd,253488,19,male,ziiN,F
pd,253523,25,female,nSP,F
pd,253527,26,female,hwrid,T
pd,253527,26,female,hql,T
pd,253527,26,female,niSq,F
pd,253527,26,female,drK,F
pd,253527,26,female,hcil,F
pd,253527,26,female,ximM,T
pd,253527,26,female,pirq,F
pd,253527,26,female,liTP,T
pd,253527,26,female,hrs,F
pd,253527,26,female,prC,F
pd,253527,26,female,ntq`,T
pd,253527,26,female,SrT,F
pd,25374,22,female,tps,F
pd,25374,22,female,`ish,T
pd,25374,22,female,hqdiM,F
pd,25374,22,female,hwrid,F
pd,25374,22,female,hcil,T
pd,25374,22,female,xlxl,F
pd,25374,22,female,Sab,F
pd,25374,22,female,hxziq,F
pd,25374,22,female,hrs,T
pd,25374,22,female,Sbr,T
pd,25374,22,female,tlS,T
pd,25374,22,female,hrs,F
pd,25374,22,female,hstkl,F
pd,25374,22,female,ird,F
pd,25374,22,female,h`lh,F
pd,25374,22,female,hrs,T
pd,25374,22,female,qr`,F
pd,25374,22,female,liqq,T
pd,25374,22,female,ird,F
pd,25374,22,female,hqdiM,F
pd,25374,22,female,hqdiM,F
pd,25374,22,female,xdr,F
pd,25374,22,female,niqh,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,hwrid,F
pd,25374,22,female,hqdiM,F
pd,25374,22,female,ziiN,T
pd,25374,22,female,prC,F
pd,25374,22,female,hwrid,F
pd,25374,22,female,nrdM,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,hrs,F
pd,25374,22,female,niqh,F
pd,25374,22,female,niqh,F
pd,25374,22,female,xdr,T
pd,25374,22,female,hwrid,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,hstkl,T
pd,25374,22,female,niSq,T
pd,25374,22,female,niqh,F
pd,25374,22,female,niqh,F
pd,25374,22,female,hwrid,F
pd,25374,22,female,Sxrr,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,Sbr,T
pd,25374,22,female,akl,F
pd,25374,22,female,hrs,F
pd,25374,22,female,SrP,T
pd,25374,22,female,ziiN,F
pd,25374,22,female,xtK,T
pd,25374,22,female,hwrid,F
pd,25374,22,female,hxliq,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,nrdM,F
pd,25374,22,female,nxqq,F
pd,25374,22,female,qr`,T
pd,25374,22,female,Sipr,F
pd,25374,22,female,hstkl,F
pd,25374,22,female,hrs,F
pd,25374,22,female,xtK,T
pd,25374,22,female,ziiN,F
pd,25374,22,female,bdq,F
pd,25374,22,female,hrs,F
pd,25374,22,female,hwrid,F
pd,25374,22,female,lxC,F
pd,25374,22,female,hwrid,F
pd,25374,22,female,mxC,F
pd,25374,22,female,ziiN,T
pd,25374,22,female,Sipr,F
pd,25374,22,female,qT`,F
pd,25374,22,female,qicr,F
pd,25374,22,female,nzl,F
pd,25374,22,female,hrs,T
pd,25374,22,female,`icb,F
pd,25374,22,female,hrs,F
pd,25374,22,female,Sbr,F
pd,25374,22,female,niqh,F
pd,25374,22,female,xrbN,F
pd,25374,22,female,Sbr,T
pd,25374,22,female,lxC,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,plS,F
pd,25374,22,female,plS,F
pd,25374,22,female,tps,F
pd,25374,22,female,ntq`,T
pd,25374,22,female,ng`,T
pd,25374,22,female,hwrid,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,h`lh,F
pd,25374,22,female,niqh,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,mSK,F
pd,25374,22,female,pg`,T
pd,25374,22,female,ird,F
pd,25374,22,female,Sinh,F
pd,25374,22,female,xtK,T
pd,25374,22,female,xtK,F
pd,25374,22,female,cbT,F
pd,25374,22,female,Sbr,F
pd,25374,22,female,SlT,F
pd,25374,22,female,ziiN,F
pd,25374,22,female,hxziq,F
pd,25374,22,female,akl,T
pd,25374,22,female,ird,F
pd,25374,22,female,tps,F
pd,25374,22,female,qr`,T
pd,25374,22,female,tiqN,F
pd,25377,21,female,hcil,F
pd,25377,21,female,Sbr,F
pd,25377,21,female,Sinh,F
pd,25377,21,female,m`K,F
pd,25377,21,female,ird,F
pd,25377,21,female,Sinh,F
pd,253920,19,female,biTl,F
pd,253920,19,female,Sinh,F
pd,253920,19,female,ximM,T
pd,253920,19,female,hrs,F
pd,253920,19,female,drK,F
pd,253920,19,female,hrs,F
pd,253920,19,female,hstkl,T
pd,253920,19,female,tiqN,F
pd,253920,19,female,xsM,F
pd,253920,19,female,npl,F
pd,253920,19,female,hxriM,F
pd,253920,19,female,pirq,T
pd,253920,19,female,hxziq,F
pd,253920,19,female,hrs,F
pd,253920,19,female,hrs,F
pd,253920,19,female,xbS,T
pd,253920,19,female,akl,T
pd,253920,19,female,hrs,F
pd,253920,19,female,nSK,F
pd,253920,19,female,Sinh,F
pd,253920,19,female,mila,F
pd,253920,19,female,`icb,F
pd,25407,22,male,hrs,F
pd,25407,22,male,hTriP,T
pd,25407,22,male,hp`il,F
pd,25407,22,male,Sbr,T
pd,25407,22,male,qr`,F
pd,25407,22,male,bhh,T
pd,25407,22,male,tps,F
pd,25407,22,male,Sbr,F
pd,25407,22,male,irh,T
pd,25407,22,male,Sinh,F
pd,25407,22,male,mimN,F
pd,25407,22,male,tps,F
pd,25407,22,male,kbS,F
pd,25407,22,male,ht`ll,T
pd,25407,22,male,hrxib,F
pd,25407,22,male,ziiN,T
pd,25407,22,male,hrTib,F
pd,25407,22,male,Tpx,F
pd,25407,22,male,gilx,T
pd,25407,22,male,siiM,F
pd,25407,22,male,qr`,F
pd,25407,22,male,hriM,F
pd,25407,22,male,h`lh,F
pd,25407,22,male,qr`,T
pd,25407,22,male,xtK,F
pd,25407,22,male,hwrid,F
pd,25407,22,male,ziiN,T
pd,25407,22,male,hxziq,F
pd,25407,22,male,ziiN,T
pd,25407,22,male,ziiN,T
pd,25407,22,male,Sig`,F
pd,254386,31,male,hxziq,F
pd,254386,31,male,STP,T
pd,254386,31,male,STP,T
pd,254386,31,male,irh,F
pd,254386,31,male,Sbr,F
pd,254386,31,male,hwrid,F
pd,254386,31,male,ird,F
pd,254386,31,male,b`T,F
pd,254386,31,male,hstkl,T
pd,254386,31,male,hrTiT,T
pd,254386,31,male,h`lh,F
pd,254386,31,male,hwrid,F
pd,254386,31,male,ziiN,F
pd,254386,31,male,hxriM,F
pd,254386,31,male,ziiN,F
pd,254386,31,male,hxziq,F
pd,254386,31,male,ziiN,F
pd,254386,31,male,ziiN,F
pd,254386,31,male,ziiN,F
pd,254386,31,male,qr`,F
pd,254386,31,male,b`T,F
pd,254386,31,male,pg`,T
pd,254386,31,male,liTP,T
pd,254386,31,male,kiwwC,F
pd,254386,31,male,cb`,F
pd,254386,31,male,b`T,T
pd,254386,31,male,ntq`,T
pd,254386,31,male,xdr,F
pd,254386,31,male,mrT,F
pd,254386,31,male,b`r,F
pd,254386,31,male,Sitq,T
pd,254386,31,male,Sxrr,T
pd,254386,31,male,b`T,T
pd,254386,31,male,b`T,T
pd,254386,31,male,Sth,F
pd,254386,31,male,ziiN,F
pd,254386,31,male,h`lh,F
pd,254386,31,male,liTP,T
pd,254386,31,male,niqh,F
pd,254386,31,male,niqh,F
pd,25441,20,female,hrs,F
pd,25441,20,female,SrP,F
pd,25441,20,female,hwrid,F
pd,254512,19,female,Sinh,F
pd,254512,19,female,ht`rb,F
pd,254512,19,female,cb`,T
pd,254512,19,female,hwrid,F
pd,254512,19,female,Sbr,T
pd,254512,19,female,Sbr,T
pd,254512,19,female,kiwwC,T
pd,254512,19,female,m`K,F
pd,254512,19,female,hrs,F
pd,254512,19,female,kish,F
pd,254512,19,female,hr`id,F
pd,254512,19,female,`icb,F
pd,254512,19,female,prC,F
pd,254512,19,female,hrxib,F
pd,254512,19,female,hxziq,F
pd,254512,19,female,qlql,F
pd,254512,19,female,ntq`,T
pd,254512,19,female,hrxib,F
pd,254512,19,female,hrs,F
pd,254512,19,female,qlql,F
pd,254621,16,female,hrs,F
pd,254621,16,female,lklK,F
pd,254621,16,female,liTP,T
pd,254621,16,female,bhh,T
pd,254621,16,female,ng`,F
pd,254621,16,female,xiTT,F
pd,254621,16,female,hwrid,F
pd,254621,16,female,hwrid,F
pd,254621,16,female,xiTT,F
pd,254667,17,female,Sinh,F
pd,254667,17,female,SrP,T
pd,254667,17,female,tlS,F
pd,254667,17,female,hrs,F
pd,254667,17,female,hrs,F
pd,254667,17,female,Sig`,F
pd,254667,17,female,hrs,F
pd,254667,17,female,nzl,T
pd,254667,17,female,qT`,T
pd,25499,21,male,ng`,T
pd,255529,18,male,niqh,F
pd,255529,18,male,npl,F
pd,255529,18,male,Sbr,F
pd,255529,18,male,hcil,F
pd,255529,18,male,hxrib,F
pd,255529,18,male,Sbr,T
pd,255529,18,male,ziiN,F
pd,255529,18,male,niqh,F
pd,255529,18,male,hwrid,F
pd,255661,15,female,hxziq,F
pd,255661,15,female,hrs,F
pd,255661,15,female,prC,F
pd,255661,15,female,`icb,F
pd,255661,15,female,h`lh,F
pd,25571,20,female,nrdM,F
pd,25571,20,female,hxziq,F
pd,25571,20,female,hxziq,F
pd,25571,20,female,tps,F
pd,25571,20,female,hstkl,T
pd,25571,20,female,h`lh,F
pd,25571,20,female,ng`,F
pd,25571,20,female,ird,F
pd,25571,20,female,hrs,F
pd,25571,20,female,`qr,T
pd,25571,20,female,h`lh,F
pd,25571,20,female,hrs,F
pd,25571,20,female,hxziq,F
pd,25571,20,female,xiTT,F
pd,25571,20,female,tiqN,F
pd,25571,20,female,ng`,F
pd,25571,20,female,ird,T
pd,25571,20,female,niqh,F
pd,25571,20,female,hrs,F
pd,25571,20,female,hwrid,F
pd,25571,20,female,liqq,F
pd,25571,20,female,nigb,F
pd,25571,20,female,hrs,F
pd,25571,20,female,hrs,F
pd,25571,20,female,hxziq,F
pd,25571,20,female,ird,F
pd,25571,20,female,hciC,F
pd,25571,20,female,xisl,F
pd,25571,20,female,krsM,F
pd,255854,19,female,h`siq,T
pd,255854,19,female,hxziq,F
pd,255854,19,female,hxziq,F
pd,255854,19,female,htngS,T
pd,255854,19,female,liTP,T
pd,255854,19,female,SrT,T
pd,255854,19,female,xlxl,F
pd,255854,19,female,hstkl,F
pd,255854,19,female,liTP,T
pd,255854,19,female,liTP,T
pd,255854,19,female,liTP,T
pd,255854,19,female,hxziq,F
pd,255854,19,female,liTP,T
pd,255854,19,female,ird,T
pd,255854,19,female,kiwwC,T
pd,255854,19,female,liTP,F
pd,255854,19,female,liTP,T
pd,255854,19,female,liTP,T
pd,255854,19,female,liqq,T
pd,255854,19,female,liTP,F
pd,255854,19,female,tps,F
pd,255854,19,female,liTP,T
pd,255854,19,female,hxziq,F
pd,255854,19,female,tps,F
pd,255854,19,female,niSq,T
pd,255854,19,female,Sbr,T
pd,255854,19,female,hriM,F
pd,255854,19,female,hkh,F
pd,255854,19,female,hriM,F
pd,255873,22,male,hrs,F
pd,25650,18,female,Sbr,T
pd,25650,18,female,Tpx,F
pd,25650,18,female,hrs,F
pd,25650,18,female,h`lh,F
pd,25650,18,female,SrP,F
pd,25650,18,female,`iqM,F
pd,25650,18,female,hwrid,F
pd,25650,18,female,nisr,T
pd,25650,18,female,gzr,T
pd,25650,18,female,hrs,F
pd,25650,18,female,qr`,T
pd,25650,18,female,kibh,F
pd,25650,18,female,bdq,F
pd,256716,18,female,tps,F
pd,256716,18,female,hwrid,F
pd,256716,18,female,SrP,T
pd,256716,18,female,hxziq,F
pd,256716,18,female,hrs,F
pd,256716,18,female,hgSiM,F
pd,257125,18,female,hwrid,F
pd,257125,18,female,h`iq,T
pd,257125,18,female,hrs,F
pd,257125,18,female,biTl,F
pd,257125,18,female,biTl,F
pd,257154,17,female,ird,T
pd,257474,18,female,hrs,F
pd,257474,18,female,hwrid,F
pd,257474,18,female,hxziq,F
pd,257474,18,female,hgSiM,F
pd,257474,18,female,hrs,F
pd,257474,18,female,hrs,F
pd,257474,18,female,ht`rb,F
pd,257474,18,female,Sbr,T
pd,257474,18,female,hxziq,F
pd,25763,28,male,tps,F
pd,25763,28,male,ziiN,F
pd,25763,28,male,STP,T
pd,25763,28,male,hriM,F
pd,25763,28,male,hr`id,F
pd,25763,28,male,hstkl,T
pd,25763,28,male,nigb,T
pd,25763,28,male,Sbr,F
pd,25763,28,male,hpsiq,F
pd,25763,28,male,`qr,T
pd,25763,28,male,ng`,F
pd,25763,28,male,Sbr,F
pd,25763,28,male,niqh,F
pd,25763,28,male,xtK,F
pd,25763,28,male,xsM,F
pd,25763,28,male,hrs,F
pd,25763,28,male,hrs,F
pd,25763,28,male,Sbr,F
pd,25763,28,male,hrs,F
pd,25763,28,male,Sbr,F
pd,25763,28,male,pg`,T
pd,25763,28,male,Sbr,T
pd,25763,28,male,hrs,F
pd,25763,28,male,qr`,F
pd,25763,28,male,hrs,F
pd,25763,28,male,hwrid,T
pd,25763,28,male,hrs,F
pd,25763,28,male,bl`,F
pd,25763,28,male,SxT,F
pd,25763,28,male,Sinh,F
pd,25763,28,male,Sinh,F
pd,25763,28,male,h`lh,F
pd,25763,28,male,Sixq,T
pd,25763,28,male,b`T,T
pd,25763,28,male,hrs,F
pd,2578,21,female,nSP,F
pd,2578,21,female,hr`id,F
pd,2578,21,female,ziiN,F
pd,2578,21,female,ng`,F
pd,2578,21,female,`icb,F
pd,2578,21,female,bhh,T
pd,2578,21,female,ird,F
pd,2578,21,female,liTP,F
pd,2578,21,female,hkh,F
pd,2578,21,female,hxziq,F
pd,2578,21,female,ird,T
pd,2578,21,female,niSq,T
pd,2578,21,female,kish,T
pd,2578,21,female,hgdil,F
pd,2578,21,female,qdx,T
pd,2578,21,female,`qr,T
pd,2578,21,female,gilx,T
pd,2578,21,female,hstkl,T
pd,2578,21,female,liTP,F
pd,2578,21,female,cb`,T
pd,2578,21,female,hSpi`,F
pd,2578,21,female,pg`,T
pd,2578,21,female,nzl,F
pd,2578,21,female,cbT,T
pd,2578,21,female,Tpx,T
pd,2578,21,female,nrdM,T
pd,2578,21,female,irh,T
pd,2578,21,female,biTl,F
pd,2578,21,female,kish,F
pd,2578,21,female,qSr,T
pd,2578,21,female,tps,T
pd,2578,21,female,qSr,T
pd,2578,21,female,lxC,T
pd,2578,21,female,ht`rb,F
pd,2578,21,female,Sitq,T
pd,2578,21,female,hrs,F
pd,2578,21,female,liTP,T
pd,2578,21,female,liTP,F
pd,2578,21,female,bnh,F
pd,2578,21,female,hwrid,F
pd,2578,21,female,pqx,T
pd,2578,21,female,liqq,F
pd,2578,21,female,ziiN,F
pd,2578,21,female,hwrid,F
pd,2578,21,female,ng`,F
pd,2578,21,female,hxziq,F
pd,2578,21,female,hxziq,F
pd,2578,21,female,ng`,T
pd,2578,21,female,aibd,F
pd,2578,21,female,ntq`,T
pd,2578,21,female,miSS,T
pd,2578,21,female,hrs,F
pd,2578,21,female,hrs,F
pd,2578,21,female,lklK,F
pd,2578,21,female,hstkl,F
pd,2578,21,female,nxqq,T
pd,2578,21,female,xnq,T
pd,2578,21,female,hwrid,F
pd,2578,21,female,xsM,F
pd,2578,21,female,krt,F
pd,2578,21,female,ng`,T
pd,2578,21,female,hxziq,T
pd,2578,21,female,hwrid,F
pd,2578,21,female,hxziq,T
pd,2578,21,female,hxziq,T
pd,2578,21,female,ntq`,T
pd,2578,21,female,tps,F
pd,2578,21,female,hrs,F
pd,2578,21,female,STP,T
pd,2578,21,female,hstkl,T
pd,2578,21,female,b`r,T
pd,2578,21,female,Sixq,T
pd,2578,21,female,liTP,T
pd,2578,21,female,liTP,F
pd,2578,21,female,mSK,T
pd,2578,21,female,ntq`,T
pd,2578,21,female,akl,T
pd,2578,21,female,tps,F
pd,2578,21,female,hrs,F
pd,2578,21,female,`icb,F
pd,2578,21,female,xiTT,T
pd,2578,21,female,biTl,F
pd,2578,21,female,nxqq,F
pd,2578,21,female,Sipr,F
pd,2578,21,female,biTl,F
pd,2578,21,female,akl,T
pd,2578,21,female,mSK,T
pd,2578,21,female,hxziq,F
pd,2578,21,female,ng`,F
pd,2578,21,female,xiTT,T
pd,2578,21,female,niSq,F
pd,2578,21,female,kish,T
pd,2578,21,female,ziiN,F
pd,2578,21,female,qicC,T
pd,2578,21,female,Sinh,F
pd,2578,21,female,qdx,T
pd,2578,21,female,qdx,T
pd,2578,21,female,hrs,F
pd,2578,21,female,hrs,F
pd,2578,21,female,pg`,T
pd,2578,21,female,hrs,F
pd,2578,21,female,cb`,F
pd,2578,21,female,hwrid,T
pd,2578,21,female,hrs,F
pd,2578,21,female,kish,F
pd,2578,21,female,qr`,F
pd,2578,21,female,cb`,T
pd,2578,21,female,pg`,F
pd,2578,21,female,xlxl,T
pd,2578,21,female,h`lh,F
pd,2578,21,female,ng`,T
pd,2578,21,female,irh,T
pd,2578,21,female,irh,T
pd,2578,21,female,irh,T
pd,2578,21,female,xiTT,F
pd,2578,21,female,xiTT,F
pd,2578,21,female,xiTT,F
pd,2578,21,female,biTl,F
pd,2578,21,female,hrs,F
pd,2578,21,female,hrs,F
pd,258012,16,female,h`iq,T
pd,258012,16,female,hrs,F
pd,258012,16,female,ximM,T
pd,258012,16,female,hrgi`,T
pd,258012,16,female,Sinh,F
pd,258012,16,female,ird,T
pd,258012,16,female,Sinh,F
pd,258012,16,female,Sinh,F
pd,258012,16,female,Sinh,F
pd,258012,16,female,Sig`,F
pd,258012,16,female,Sinh,F
pd,258012,16,female,h`lh,F
pd,258012,16,female,Sig`,T
pd,258012,16,female,hrgi`,T
pd,258012,16,female,Sinh,F
pd,258012,16,female,hrgi`,T
pd,258012,16,female,ximM,T
pd,258012,16,female,hgSiM,F
pd,258012,16,female,hrs,T
pd,258012,16,female,hr`id,T
pd,258012,16,female,hrg,T
pd,258012,16,female,hrs,F
pd,258012,16,female,tiqN,F
pd,258012,16,female,niSq,F
pd,258012,16,female,hrs,F
pd,258012,16,female,hrs,F
pd,258436,17,female,hxziq,F
pd,258436,17,female,Sinh,F
pd,258436,17,female,hrs,F
pd,258436,17,female,hStiN,F
pd,258436,17,female,hStiN,F
pd,258436,17,female,nigb,F
pd,258436,17,female,hriM,F
pd,258436,17,female,nigb,F
pd,258436,17,female,nigb,F
pd,258436,17,female,hrs,F
pd,258470,18,male,hciP,F
pd,258470,18,male,biTl,F
pd,258470,18,male,b`T,F
pd,258628,17,female,Sab,F
pd,258628,17,female,h`lh,F
pd,258628,17,female,mzmz,F
pd,258628,17,female,tps,F
pd,258628,17,female,tiqN,F
pd,258628,17,female,hrs,F
pd,258628,17,female,hxriM,F
pd,258628,17,female,sibK,F
pd,258628,17,female,liqq,T
pd,258628,17,female,Sbr,T
pd,258628,17,female,hrs,F
pd,258628,17,female,hrs,F
pd,258628,17,female,Sinh,F
pd,258628,17,female,bzbz,F
pd,258628,17,female,drs,F
pd,258628,17,female,xiTT,F
pd,258628,17,female,lklK,F
pd,258628,17,female,bzbz,F
pd,258628,17,female,xiTT,F
pd,258628,17,female,biTl,F
pd,258628,17,female,liqq,T
pd,258628,17,female,hrs,F
pd,258628,17,female,Sab,F
pd,258628,17,female,qSr,F
pd,258628,17,female,liqq,T
pd,258628,17,female,Sixq,F
pd,25869,22,female,xnq,T
pd,25869,22,female,Sinh,F
pd,25869,22,female,hwrid,F
pd,25869,22,female,hwrid,F
pd,25869,22,female,pirq,F
pd,25869,22,female,ng`,F
pd,25869,22,female,ird,T
pd,25869,22,female,TlTl,F
pd,25869,22,female,hbliT,T
pd,25869,22,female,tiqN,F
pd,25869,22,female,h`iq,F
pd,25869,22,female,ng`,F
pd,25869,22,female,nigb,F
pd,25869,22,female,hwrid,F
pd,25869,22,female,Sipr,F
pd,25869,22,female,mSK,F
pd,25869,22,female,liTP,F
pd,25869,22,female,hriM,F
pd,25869,22,female,ng`,F
pd,25869,22,female,SipC,T
pd,25869,22,female,hTriP,F
pd,25869,22,female,mila,T
pd,25869,22,female,bhh,F
pd,25869,22,female,hwrid,F
pd,25869,22,female,risq,T
pd,25869,22,female,h`iq,F
pd,25869,22,female,ximM,F
pd,25869,22,female,hwrid,F
pd,25869,22,female,ximM,T
pd,25869,22,female,Sipr,F
pd,25869,22,female,lklK,F
pd,25869,22,female,nipx,T
pd,25869,22,female,ximM,T
pd,25869,22,female,h`lh,F
pd,25869,22,female,rms,F
pd,25869,22,female,ng`,T
pd,25869,22,female,cmx,T
pd,25869,22,female,ird,T
pd,25869,22,female,liTP,T
pd,25869,22,female,hrs,F
pd,25869,22,female,hrTib,F
pd,25869,22,female,hstkl,T
pd,25869,22,female,hqdiM,F
pd,25869,22,female,nSP,F
pd,25869,22,female,hrs,F
pd,25869,22,female,gird,T
pd,25869,22,female,ng`,F
pd,25869,22,female,xiTT,F
pd,25869,22,female,ird,T
pd,25869,22,female,b`T,T
pd,25869,22,female,xdr,F
pd,25869,22,female,mila,T
pd,25869,22,female,SrP,F
pd,25869,22,female,ht`rb,F
pd,25869,22,female,hrs,F
pd,25869,22,female,hrs,F
pd,25869,22,female,SrP,F
pd,25869,22,female,ird,T
pd,25869,22,female,nSP,F
pd,25869,22,female,cmx,T
pd,25869,22,female,hwrid,F
pd,25869,22,female,hrTib,F
pd,25869,22,female,hwrid,F
pd,25869,22,female,hrs,F
pd,25869,22,female,hrs,T
pd,25869,22,female,xidd,F
pd,25869,22,female,hrs,F
pd,25869,22,female,xdr,T
pd,25869,22,female,Sbr,F
pd,25869,22,female,akl,F
pd,25869,22,female,hrs,F
pd,25869,22,female,lxC,T
pd,25869,22,female,hxziq,F
pd,25869,22,female,niqh,F
pd,25869,22,female,tiqN,F
pd,25869,22,female,STP,F
pd,25869,22,female,STP,F
pd,25869,22,female,hrs,F
pd,25869,22,female,Sipr,F
pd,25869,22,female,Sipr,F
pd,25869,22,female,hrs,F
pd,25869,22,female,hrs,F
pd,25869,22,female,hariK,F
pd,25869,22,female,liTP,T
pd,259048,21,female,pqx,T
pd,259048,21,female,ximM,T
pd,259048,21,female,hgSiM,F
pd,259048,21,female,Sbr,T
pd,259048,21,female,Sig`,F
pd,259048,21,female,b`r,T
pd,259048,21,female,b`r,F
pd,259048,21,female,qr`,T
pd,259048,21,female,tlS,T
pd,259048,21,female,Sbr,T
pd,259048,21,female,mrT,F
pd,259048,21,female,SibS,F
pd,259048,21,female,ntq`,T
pd,259048,21,female,ntq`,T
pd,259093,17,female,hrs,F
pd,259093,17,female,hrs,F
pd,259093,17,female,Sinh,F
pd,259093,17,female,ntq`,T
pd,259771,16,female,nrdM,T
pd,260308,16,female,hciP,F
pd,260308,16,female,niSq,F
pd,260308,16,female,pg`,F
pd,260308,16,female,hwrid,F
pd,260308,16,female,tiqN,F
pd,260674,18,female,h`lh,F
pd,260674,18,female,ng`,T
pd,260674,18,female,hrs,F
pd,260674,18,female,ht`rb,F
